Player;Position;Team
Sharangovich, Yegor;C;NJD
Shattenkirk, Kevin;D;NYR
Shaw, Andrew;RW;CHI
Shaw, Mason;C;MIN
Sheahan, Riley;C;FLA
Sheary, Conor;LW;BUF
Shen, Pavel;C;BOS
Sherman, Wiley;D;BOS
Sherwood, Kiefer;RW;ANA
Sherwood, Kole;RW;CBS
Shesterkin, Igor;G;NYR
Shine, Dominik;RW;DET
Shinkaruk, Hunter;C;MTL
Shipachyov, Vadim;C;VGK
Shore, Devin;C;ANA
Shore, Nick;C;CGY
Shortridge, Andrew;G;SJS
Shumakov, Sergei;RW;WAS
Shvyrev, Igor;C;COL
Sideroff, Deven;RW;ANA
Siebenaler, Blake;D;PIT
Siegenthaler, Jonas;D;WAS
Sieloff, Patrick;D;OTT
Siemens, Duncan;D;CGY
Sifers, Jaime;D;VAN
Sikura, Dylan;RW;CHI
Sikura, Tyler;C;CHI
Silfverberg, Jakob;RW;ANA
Simek, Radim;D;SJS
Simmonds, Wayne;RW;NJD
Simon, Dominik;LW;PIT
Simpson, Dillon;D;CBS
Simpson, Mark;C;WAS
Sissons, Colby;D;NJD
Sissons, Colton;C;NSH
Skille, Jack;RW;OTT
Skinner, Jeff;LW;BUF
Skinner, Stuart;G;EDM
Skjei, Brady;D;NYR
Sklenicka, David;D;MTL
Slavin, Jaccob;D;CAR
Slepyshev, Anton;RW;EDM
Smallman, Spencer;RW;CAR
Smereck, Jalen;D;ARI
Smith, Adam;D;NSH
Smith, Brendan;D;NYR
Smith, C.J.;LW;BUF
Smith, Craig;RW;NSH
Smith, Gemel;LW;BOS
Smith, Givani;RW;DET
Smith, Jeremy;G;NYI
Smith, Mike;G;EDM
Smith, Reilly;RW;VGK
Smith, Trevor;C;STL
Smith, Ty;D;NJD
Smith, Zack;LW;CHI
Smith-Pelly, Devante;RW;WAS
Snively, Joe;LW;WAS
Snuggerud, Luc;D;CHI
Sobotka, Vladimir;C;BUF
Soderberg, Carl;C;ARI
Sodergran, Johan;RW;LAK
Soderlund, Tim;C;CHI
Soderstrom, Victor;D;ARI
Sokolov, Dmitry;RW;MIN
Sokolov, Yegor;RW;CBS
Somerby, Doyle;D;CBS
Somppi, Otto;C;TAM
Sorensen, Marcus;RW;SJS
Soshnikov, Nikita;RW;STL
Sosunov, Oleg;D;TAM
Soucy, Carson;D;MIN
Soy, Tyler;C;ANA
Spacek, Michael;C;WPG
Sparks, Garret;G;VGK
Speers, Blake;C;NJD
Spezza, Jason;C;TOR
Spooner, Ryan;LW;EDM
Sprong, Daniel;RW;ANA
Sproul, Ryan;D;CGY
Spurgeon, Jared;D;MIN
St. Denis, Travis;RW;NYI
Staal, Eric;C;MIN
Staal, Jordan;C;CAR
Staal, Marc;D;NYR
Stafford, Drew;RW;NJD
Stalock, Alex;G;MIN
Stamkos, Steven;C;TAM
Stanley, Logan;D;WPG
Stanton, Ryan;D;EDM
Starrett, Shane;G;EDM
Stastny, Paul;C;VGK
Stecher, Troy;D;VAN
Steel, Sam;C;ANA
Steen, Alexander;RW;STL
Steenbergen, Tyler;LW;ARI
Stempniak, Lee;RW;BOS
Stenlund, Kevin;C;CBS
Stenqvist, Jakob;D;DAL
Stepan, Derek;C;ARI
Stephens, Devante;D;BUF
Stephens, Mitchell;C;TAM
Stephenson, Chandler;LW;WAS
Stevens, John;C;NYI
Stevens, Nolan;C;STL
Stewart, MacKenze;D;DET
Stillman, Riley;D;FLA
Stolarz, Anthony;G;ANA
Stone, Mark;RW;VGK
Stone, Michael;D;CGY
Stotts, Riley;C;TOR
Stoykewych, Peter;D;WPG
Strait, Brian;D;NJD
Stralman, Anton;D;FLA
Strand, Austin;D;LAK
Street, Ben;LW;ANA
Streit, Mark;D;MTL
Strome, Dylan;C;CHI
Strome, Matthew;LW;PHI
Strome, Ryan;C;NYR
Studenic, Marian;RW;NJD
Studnicka, Jack;C;BOS
Sturm, Nico;C;MIN
Sturtz, Andrew;RW;OTT
Subban, Malcolm;G;VGK
Subban, P.K.;D;NJD
Sulak, Libor;D;DET
Summers, Chris;D;PIT
Sund, Tony;D;SJS
Sundqvist, Oskar;C;STL
Sundstrom, Johan;C;NYI
Suomela, Antti;C;SJS
Sushko, Maxim;RW;PHI
Sustr, Andrej;D;ANA
Suter, Pius;C;NYI
Suter, Ryan;D;MIN
Sutter, Brandon;C;VAN
Sutter, Brett;LW;LAK
Sutter, Riley;RW;WAS
Suzuki, Nick;C;MTL
Svechnikov, Andrei;LW;CAR
Svechnikov, Evgeny;RW;DET
Svedberg, Viktor;D;CGY
Svoboda, Miroslav;G;NSH
Szwarz, Jordan;RW;BOS
Talbot, Cam;G;CGY
Tambellini, Adam;C;OTT
Tammela, Jonne;RW;TAM
Tanev, Brandon;RW;PIT
Tanev, Christopher;D;VAN
Tangradi, Eric;LW;NJD
Tarasenko, Vladimir;RW;STL
Tarasov, Daniil;G;CBS
Tavares, John;C;TOR
Taylor, Daniel;G;OTT
Taylor, Jeff;D;PIT
Teasdale, Joel;LW;MTL
Tendeck, David;G;ARI
Tennyson, Matt;D;BUF
Teravainen, Teuvo;RW;CAR
Terry, Troy;RW;ANA
Teves, Josh;D;VAN
Texier, Alexandre;C;CBS
Theodore, Shea;D;VGK
Thiessen, Brad;G;CBS
Thomas, Akil;C;LAK
Thomas, Ben;D;TAM
Thomas, Robert;RW;STL
Thompson, Keaton;D;ANA
Thompson, Logan;G;WAS
Thompson, Nate;C;MTL
Thompson, Paul;RW;FLA
Thompson, Tage;RW;BUF
Thomson, Ben;LW;ANA
Thomson, Lassi;D;OTT
Thorburn, Chris;RW;STL
Thornton, Joe;C;SJS
Thrower, Josh;D;MIN
Thurkauf, Calvin;C;CBS
Tierney, Chris;C;OTT
Tiffels, Frederik;LW;PIT
Timashov, Dmytro;LW;TOR
Timmins, Conor;D;COL
Tinordi, Jarred;D;NSH
Tippett, Owen;RW;FLA
Tkachuk, Brady;LW;OTT
Tkachuk, Matthew;LW;CGY
Toews, Devon;D;NYI
Toews, Jonathan;C;CHI
Toffoli, Tyler;RW;LAK
Tokarski, Dustin;G;NYR
Tolvanen, Eeli;RW;NSH
Tomkins, Matt;G;CHI
Toninato, Dominic;C;FLA
Tootoo, Jordin;RW;CHI
Topping, Jordan;LW;DET
Topping, Kyle;C;SJS
Toropchenko, Alexei;RW;STL
Trenin, Yakov;C;NSH
Trocheck, Vincent;C;FLA
Tropp, Corey;RW;ANA
Trotman, Zach;D;PIT
Trouba, Jacob;D;NYR
Truchon-Viel, Jeffrey;LW;SJS
True, Alexander;C;SJS
Tuch, Alex;RW;VGK
Tufte, Riley;LW;DAL
Turcotte, Yanick;LW;NYI
Turgeon, Dominic;C;DET
Turris, Kyle;C;NSH
Tuulola, Joni;D;CHI
Twarynski, Carsen;LW;PHI
Tynan, T.J.;C;VGK
Tyszka, Jarret;D;MTL
Tyutin, Fedor;D;COL
Wade, Justin;D;CBS
Wagner, Austin;LW;LAK
Wagner, Chris;RW;BOS
Wagner, Ryan;LW;VGK
Wahlstrom, Oliver;RW;NYI
Waked, Antoine;RW;MTL
Walcott, Daniel;D;TAM
Walford, Scott;D;MTL
Walker, Nathan;LW;WAS
Walker, Sean;D;LAK
Wallmark, Lucas;C;CAR
Walman, Jake;D;STL
Ward, Cam;G;CHI
Ward, Joel;RW;MTL
Warner, Hunter;D;MIN
Warsofsky, David;D;COL
Watson, Austin;RW;NSH
Watson, Spencer;RW;LAK
Weal, Jordan;RW;MTL
Webb, Reilly;D;DET
Weber, Shea;D;MTL
Weber, Yannick;D;NSH
Wedgewood, Scott;G;BUF
Wedin, Anton;LW;CHI
Weegar, MacKenzie;D;FLA
Weinger, Evan;RW;SJS
Weis, Matt;C;VGK
Weise, Dale;RW;MTL
Welinski, Andy;D;ANA
Wells, Dylan;G;EDM
Wennberg, Alexander;C;CBS
Werek, Ethan;C;TOR
Werenski, Zach;D;CBS
Werner, Adam;G;COL
Wesley, Josh;D;CAR
Westerholm, Niclas;G;NSH
Wheeler, Blake;RW;WPG
White, Colin;C;OTT
White, Colton;D;NJD
Whitecloud, Zach;D;VGK
Wideman, Chris;D;FLA
Wiederer, Manuel;C;SJS
Wiercioch, Patrick;D;VAN
Wilcox, Adam;G;BUF
Wilde, Bode;D;NYI
Wilkins, Josh;C;NSH
Willcox, Reece;D;PHI
Williams, Colby;D;WAS
Williams, Justin;RW;CAR
Wilson, Colin;LW;COL
Wilson, Garrett;RW;TOR
Wilson, Jared;D;EDM
Wilson, Scott;LW;BUF
Wilson, Tom;RW;WAS
Winnik, Daniel;LW;BOS
Witkowski, Luke;D;TAM
Wolanin, Christian;D;OTT
Woll, Joseph;G;TOR
Wong, Tyler;RW;VGK
Woo, Jett;D;VAN
Wood, Kyle;D;SJS
Wood, Miles;LW;NJD
Woods, Brendan;LW;VAN
Wotherspoon, Parker;D;NYI
Wotherspoon, Tyler;D;STL
Wouters, Chase;C;TAM
Wylie, Wyatte;D;PHI
Yakovlev, Egor;D;NJD
Yamamoto, Kailer;RW;EDM
Yan, Dennis;LW;TAM
Yandle, Keith;D;FLA
Yates, Trevor;C;PIT
Yelesin, Alexander;D;CGY
Yeryomenko, Vladislav;D;NSH
Yurtaikin, Danil;LW;SJS
Zablocki, Lane;RW;DET
Zacha, Pavel;C;NJD
Zadina, Filip;LW;DET
Zadorov, Nikita;D;COL
Zagidulin, Artyom;G;CGY
Zaitsev, Nikita;D;OTT
Zajac, Travis;C;NJD
Zamula, Yegor;D;PHI
Zavgorodniy, Dmitry;LW;CGY
Zboril, Jakub;D;BOS
Zengerle, Mark;C;PHI
Zenner, Dustyn;G;VGK
Zetterlund, Fabian;LW;NJD
Zibanejad, Mika;C;NYR
Zolnierczyk, Harry;LW;FLA
Zuccarello, Mats;RW;MIN
Zucker, Jason;RW;MIN
Zummack, Eli;C;TOR
Zykov, Valentin;RW;VGK
