Player;Position;Team
Booker, Devin;SF;PHO
Boucher, Chris;PF;TOR
Bowen, Brian;SF;IND
Bowman, Ky;PG;GSW
Bradley, Avery;SG;LAL
Bradley, Tony;C;UTH
Brantley, Jarrell;PF;UTH
Brazdeikis, Iggy;SF;NYK
Bridges, Mikal;SF;PHO
Bridges, Miles;SF;CHA
Brissett, Oshae;SF;TOR
Broekhoff, Ryan;SG;DAL
Brogdon, Malcolm;PG;IND
Brooks, Dillon;SG;MEM
Brown Jr., Troy;SF;WAS
Brown, Bruce;SG;DET
Brown, Charlie;SG;ATL
Brown, Jaylen;SG;BOS
Brown, Sterling;SG;MIL
Brunson, Jalen;PG;DAL
Bryant, Thomas;C;WAS
Bullock, Reggie;SG;NYK
Burke, Trey;PG;PHI
Burks, Alec;SG;GSW
Burton, Deonte;SG;OKC
Butler, Jimmy;SG;MIA
Parker, Jabari;PF;ATL
Parsons, Chandler;SF;ATL
Paschall, Eric;PF;GSW
Patton, Justin;C;OKC
Paul, Chris;PG;OKC
Payne, Cameron;PG;TOR
Payton, Elfrid;PG;NYK
Pelle, Norvel;SF;PHI
Perkins, Josh;SG;CHA
Phillip, Tarik;SG;WAS
Pineiro, Isaiah;SF;SAC
Pinson, Theo;SG;BKN
Plumlee, Mason;PF;DEN
Plumlee, Miles;C;MEM
Poeltl, Jakob;C;SAS
Poirier, Vincent;C;BOS
Pondexter, Quincy;SF;SAS
Ponds, Shamorie;PG;HOU
Poole, Jordan;SG;GSW
Porter Jr., Michael;PF;DEN
Porter Jr., Otto;SF;CHI
Porter, Kevin;SG;CLE
Portis, Bobby;PF;NYK
Porzingis, Kristaps;PF;DAL
Powell, Dwight;PF;DAL
Powell, Norman;SF;TOR
Daniels, Troy;SF;LAL
Davis, Anthony;PF;LAL
Davis, Deyonta;PG;HOU
Davis, Ed;C;UTH
Davis, Terence;SG;TOR
DeRozan, DeMar;SG;SAS
Dedmon, DeWayne;C;SAC
Dellavedova, Matthew;PG;CLE
DiVincenzo, Donte;SG;MIL
Diallo, Cheick;PF;PHO
Diallo, Hamidou;SG;OKC
Dieng, Gorgui;C;MIN
Dinwiddie, Spencer;PG;BKN
Doncic, Luka;SF;DAL
Dort, Luguentz;SG;OKC
Dotson, Damyean;SG;NYK
Doumbouya, Sekou;SF;DET
Dozier, PJ;PG;DEN
Dragic, Goran;PG;MIA
Drummond, Andre;C;DET
Dudley, Jared;SF;LAL
Dunn, Kris;PG;CHI
Durant, Kevin;SF;BKN
Edwards, Carsen;PG;BOS
Ellenson, Henry;PF;BKN
Ellington, Wayne;SG;NYK
Embiid, Joel;C;PHI
Ennis III, James;SF;PHI
Eubanks, Drew;PF;SAS
Evans, Jacob;SG;GSW
Exum, Dante;PG;UTH
Fall, Tacko;C;BOS
Favors, Derrick;PF;NOR
Felicio, Cristiano;PF;CHI
Ferguson, Terrance;SG;OKC
Fernando, Bruno;PF;ATL
Ferrell, Yogi;PG;SAC
Finney-Smith, Dorian;SF;DAL
Forbes, Bryn;SG;SAS
Fournier, Evan;SG;ORL
Fox, De'Aaron;PG;SAC
Franks, Robert;SF;CHA
Frazier, Melvin;SG;ORL
Frazier, Michael;SG;HOU
Frazier, Tim;PG;DET
Fultz, Markelle;PG;ORL
Gabriel, Wenyen;PF;SAC
Gafford, Daniel;PF;CHI
Gallinari, Danilo;SF;OKC
Galloway, Langston;SG;DET
Gant, JaKeenan;PF;IND
Garland, Darius;PG;CLE
Gasol, Marc;C;TOR
Gasol, Pau;PF;POR
Gay, Rudy;SF;SAS
George, Paul;SF;LAC
Gibson, Taj;PF;NYK
Giles, Harry;PF;SAC
Gilgeous-Alexander, Shai;PG;OKC
Gobert, Rudy;C;UTH
Goodwin, Brandon;PG;ATL
Gordon, Aaron;PF;ORL
Gordon, Eric;SG;HOU
Graham, Devonte';PG;CHA
Graham, Treveon;SG;MIN
Grant, Jerami;SF;DEN
Gravett, Hassani;SG;ORL
Gray, Josh;PG;NOR
Green, Danny;SF;LAL
Green, Draymond;PF;GSW
Green, JaMychal;PF;LAC
Green, Javonte;SG;BOS
Green, Jeff;PF;UTH
Griffin, Blake;PF;DET
Guduric, Marko;SG;MEM
Guy, Kyle;SG;SAC
Hachimura, Rui;SF;WAS
Hands, Jaylen;PG;BKN
Hardaway Jr., Tim;SG;DAL
Harden, James;SG;HOU
Harkless, Maurice;SF;LAC
Harrell, Montrezl;PF;LAC
Harris, Gary;SG;DEN
Harris, Joe;SF;BKN
Harris, Tobias;SF;PHI
Harrison, Shaquille;PG;CHI
Hart, Josh;SG;NOR
Hartenstein, Isaiah;PF;HOU
Haslem, Udonis;PF;MIA
Hayes, Jaxson;C;NOR
Hayward, Gordon;SF;BOS
Henson, John;PF;CLE
Hernandez, Dewan;PF;TOR
Hernangomez, Juancho;PF;DEN
Hernangomez, Willy;C;CHA
Herro, Tyler;SG;MIA
Hezonja, Mario;SF;POR
Hield, Buddy;SG;SAC
Hill, George;PG;MIL
Hill, Solomon;SF;MEM
Hoard, Jaylen;SF;POR
Holiday, Aaron;PG;IND
Holiday, Jrue;PG;NOR
Holiday, Justin;SF;IND
Hollis-Jefferson, Rondae;SF;TOR
Holman, Aric;PF;LAL
Holmes, Richaun;SF;SAC
Hood, Rodney;SG;POR
Horford, Al;C;PHI
Horton-Tucker, Talen;SG;LAL
House Jr., Danuel;SF;HOU
Howard, Dwight;C;MEM
Howard, William;SG;UTH
Huerter, Kevin;SG;ATL
Hunter, De'Andre;SF;ATL
Hutchison, Chandler;SF;CHI
Ibaka, Serge;PF;TOR
Iguodala, Andre;SG;MEM
Ilyasova, Ersan;SF;MIL
Ingles, Joe;SF;UTH
Ingram, Brandon;SF;NOR
Irving, Kyrie;PG;BKN
Isaac, Jonathan;PF;ORL
Iwundu, Wesley;SF;ORL
Jackson Jr., Jaren;PF;MEM
Jackson, Demetrius;PG;LAL
Jackson, Frank;PG;NOR
Jackson, Josh;SF;MEM
Jackson, Justin;SF;DAL
Jackson, Reggie;PG;DET
James, Justin;SG;SAC
James, LeBron;SF;LAL
Jefferson, Amile;PF;ORL
Jeffries, DaQuan;SF;ORL
Jerome, Ty;PG;PHO
Johnson, Alize;PF;IND
Johnson, Cameron;SF;PHO
Johnson, James;PF;MIA
Johnson, Keldon;SF;SAS
Johnson, Stanley;SF;TOR
Johnson, Tyler;SG;PHO
Jokic, Nikola;C;DEN
Jones Jr., Derrick;SF;MIA
Jones, Damian;C;ATL
Jones, Jemerrio;SF;WAS
Jones, Tyus;PG;MEM
Jordan, DeAndre;C;BKN
Joseph, Cory;PG;SAC
Kabengele, Mfiondu;PF;LAC
Kaminsky, Frank;PF;PHO
Kanter, Enes;C;BOS
Kennard, Luke;SG;DET
Kidd, Stanton;SF;UTH
Kidd-Gilchrist, Michael;SF;CHA
Kleber, Maxi;PF;DAL
Knight, Brandon;PG;CLE
Knox, Kevin;SF;NYK
Konate, Sagaba;PF;TOR
Konchar, John;SG;MEM
Korkmaz, Furkan;SG;PHI
Kornet, Luke;PF;CHI
Korver, Kyle;SG;MIL
Kurucs, Rodions;SF;BKN
Kuzma, Kyle;PF;LAL
LaVine, Zach;PG;CHI
Labissiere, Skal;PF;POR
Lamb, Jeremy;SG;IND
Langford, Romeo;SG;BOS
Law, Vic;SF;ORL
LeVert, Caris;SG;BKN
Leaf, TJ;PF;IND
Lecque, Jalen;PG;PHO
Lee, Courtney;SG;DAL
Lee, Damion;SG;GSW
Len, Alex;C;ATL
Leonard, Kawhi;SF;LAC
Leonard, Meyers;PF;MIA
Lessort, Mathias;PF;LAC
Lillard, Damian;PG;POR
Little, Nassir;SF;POR
Looney, Kevon;C;GSW
Lopez, Brook;C;MIL
Lopez, Robin;C;MIL
Love, Kevin;PF;CLE
Lowry, Kyle;PG;TOR
Loyd, Jordan;PG;TOR
Luwawu-Cabarrot, Timothe;SG;CHI
Lydon, Tyler;PF;SAC
Lyles, Trey;PF;SAS
Magette, Josh;PG;ORL
Mahinmi, Ian;C;WAS
Maker, Thon;PF;DET
Mann, Terance;SF;LAC
Marinkovic, Vanja;SG;SAC
Marjanovic, Boban;C;DAL
Markkanen, Lauri;PF;CHI
Martin, Caleb;SF;CHA
Martin, Cody;SF;CHA
Martin, Jeremiah;PG;MIA
Martin, Kelan;SF;MIN
Mason III, Frank;PG;MIL
Mathews, Garrison;SG;WAS
Mathias, Dakota;SG;DAL
Matthews, Wesley;SG;MIL
McCaw, Patrick;SG;TOR
McCollum, CJ;SG;POR
McConnell, T.J.;PG;IND
McDaniels, Jalen;PF;CHA
McDermott, Doug;SF;IND
McDowell-White, William;PG;HOU
McGee, JaVale;C;LAL
McGruder, Rodney;SF;LAC
McKinnie, Alfonzo;SF;GSW
McLaughlin, Jordan;PG;MIN
McLemore, Ben;SG;HOU
McRae, Jordan;SG;WAS
Melli, Nicolo;PF;NOR
Melton, De'Anthony;SF;MEM
Metu, Chimezie;PF;SAS
Middleton, Khris;SF;MIL
Miles, C.J.;SF;WAS
Miles, Isaiah;SF;PHI
Miller, Darius;SF;NOR
Miller, Malcolm;SF;TOR
Mills, Patty;PG;SAS
Millsap, Paul;PF;DEN
Milton, Shake;SG;PHI
Mitchell, Donovan;SG;UTH
Mitrou-Long, Naz;SG;IND
Mokoka, Adam;SG;CHI
Monk, Malik;SG;CHA
Moore, E'Twaun;SG;NOR
Morant, Ja;PG;MEM
Morris, Marcus;PF;NYK
Morris, Markieff;PF;DET
Morris, Monte;PG;DEN
Motley, Johnathan;PF;LAC
Mudiay, Emmanuel;PG;UTH
Murray, Dejounte;PG;SAS
Murray, Jamal;PG;DEN
Musa, Dzanan;SG;BKN
Muscala, Mike;PF;OKC
Mykhailiuk, Svi;SG;DET
Nader, Abdel;SF;OKC
Nance Jr., Larry;PF;CLE
Napier, Shabazz;PG;MIN
Neto, Raul;PG;PHI
Niang, Georges;SF;UTH
Noel, Nerlens;C;OKC
Norvell, Zach;SG;LAL
Nowell, Jaylen;SG;MIN
Ntilikina, Frank;PG;NYK
Nunn, Kendrick;SG;MIA
Nurkic, Jusuf;C;POR
Nwaba, David;SG;BKN
O'Neale, Royce;SF;UTH
O'Quinn, Kyle;C;PHI
Ojeleye, Semi;PF;BOS
Okafor, Jahlil;C;NOR
Okeke, Chuma;PF;ORL
Okobo, Elie;SF;PHO
Okogie, Josh;SG;MIN
Okpala, KZ;SF;MIA
Oladipo, Victor;SG;IND
Olynyk, Kelly;PF;MIA
Oni, Miye;SG;UTH
Osman, Cedi;SF;CLE
Oubre Jr., Kelly;SF;PHO
Rabb, Ivan;PF;MEM
Randle, Julius;C;NYK
Reaves, Josh;SG;DAL
Reddish, Cam;SF;ATL
Redick, JJ;SG;NOR
Reynolds, Cameron;SG;MIL
Richardson, Josh;SG;PHI
Rivers, Austin;PG;HOU
Roberson, Andre;SG;OKC
Robinson III, Glenn;SG;GSW
Robinson, Devin;SF;TOR
Robinson, Duncan;SF;MIA
Robinson, Jerome;SG;LAC
Robinson, Justin;PG;WAS
Robinson, Mitchell;C;NYK
Roby, Isaiah;SF;DAL
Rondo, Rajon;PG;LAL
Rose, Derrick;PG;DET
Ross, Terrence;SG;ORL
Rozier, Terry;PG;CHA
Rubio, Ricky;PG;PHO
Russell, D'Angelo;PG;GSW
Sabonis, Domantas;PF;IND
Samanic, Luka;PF;SAS
Sampson, Brandon;SG;CHI
Sampson, JaKarr;SF;IND
Saric, Dario;PF;PHO
Satoransky, Tomas;SG;CHI
Schofield, Admiral;SF;WAS
Schroder, Dennis;PG;OKC
Scott, Mike;PF;PHI
Sexton, Collin;PG;CLE
Shamet, Landry;PG;LAC
Shayok, Marial;SG;PHI
Siakam, Pascal;PF;TOR
Silva, Chris;PF;MIA
Simmons, Ben;PG;PHI
Simons, Anfernee;SG;POR
Sirvydis, Deividas;SG;DET
Smailagic, Alen;PF;GSW
Smart, Marcus;PG;BOS
Smith Jr., Dennis;PG;NYK
Smith, Ish;PG;WAS
Smith, Zhaire;SG;PHI
Snell, Tony;SG;DET
Spalding, Ray;PF;ATL
Spellman, Omari;PF;GSW
Strus, Max;SG;BOS
Sumner, Edmond;PG;IND
Swanigan, Caleb;PF;SAC
Tatum, Jayson;SF;BOS
Teague, Jeff;PG;MIN
Temple, Garrett;SG;BKN
Theis, Daniel;PF;BOS
Thomas, Isaiah;PG;WAS
Thomas, Khyri;SG;DET
Thomas, Matt;SG;TOR
Thompson, Klay;SG;GSW
Thompson, Tristan;C;CLE
Thybulle, Matisse;SG;PHI
Tolliver, Anthony;PF;POR
Towns, Karl-Anthony;C;MIN
Trent Jr., Gary;SG;POR
Trier, Allonzo;SG;NYK
Tucker, P.J.;SF;HOU
Turner, Evan;SG;ATL
Turner, Myles;C;IND
Valanciunas, Jonas;C;MEM
Valentine, Denzel;SG;CHI
VanVleet, Fred;PG;TOR
Vanderbilt, Jarred;PF;DEN
Vonleh, Noah;PF;MIN
Vucevic, Nikola;C;ORL
Wade, Dean;PF;CLE
Wagner, Moe;C;WAS
Waiters, Dion;SG;MIA
Walker IV, Lonnie;SG;SAS
Walker, Kemba;PG;BOS
Wall, John;PG;WAS
Wallace, Tyrone;SG;MIN
Waller-Prince, Taurean;SF;BKN
Wanamaker, Brad;PG;BOS
Warren, T.J.;SF;IND
Washington, P.J.;PF;CHA
Watanabe, Yuta;SG;MEM
Waters, Tremont;PG;BOS
Weatherspoon, Quinndary;SG;SAS
Welsh, Thomas;C;CHA
Westbrook, Russell;PG;OKC
White, Coby;PG;CHI
White, Derrick;PG;SAS
Whiteside, Hassan;C;POR
Wiggins, Andrew;SF;MIN
Wilcox, C.J.;SG;IND
Williams, Grant;PF;BOS
Williams, Kenrich;SG;NOR
Williams, Lou;SG;LAC
Williams, Marvin;PF;CHA
Williams, Robert;C;BOS
Williams, Troy;SF;SAC
Williams-Goss, Nigel;PG;UTH
Williamson, Zion;SF;NOR
Wilson, D.J.;PF;MIL
Windler, Dylan;SG;CLE
Winslow, Justise;SF;MIA
Wood, Christian;PF;DET
Wright, Delon;PG;DAL
Wright-Foreman, Justin;PG;UTH
Young, Thaddeus;SF;CHI
Young, Trae;PG;ATL
Zeller, Cody;C;CHA
Zizic, Ante;C;CLE
Zubac, Ivica;C;LAC
